지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),최대풍속(m/s),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C)
285,합천,2020-12,.7,8.4,-5.1,65,5.4,.9,5.7,54.94,,1.4
285,합천,2021-01,.1,7.1,-5.8,66,16.9,1,6,49.76,,.5
285,합천,2021-02,4.3,12.1,-2.4,58,19.9,1.1,5.9,53.79,,4.5
285,합천,2021-03,9.7,16.4,3.4,69,113.1,1,5.4,49.64,,11.7
285,합천,2021-04,14,21.2,6.8,58,53.9,1.2,6.2,61.14,,18.4
285,합천,2021-05,17.7,24.1,11.7,70,117,1.2,5.8,43.88,,21.9
285,합천,2021-06,22.5,28,17.7,77,71.2,.9,4.9,36.14,,27.6
285,합천,2021-07,25.9,31.5,21.7,83,227.1,.8,5.4,41.73,,31.7
285,합천,2021-08,25,30.3,21.4,86,322,.8,7.8,32.71,,29.2
285,합천,2021-09,21.3,26.1,17.7,86,122.4,.8,4.8,28.28,,24.7
285,합천,2021-10,15.4,22.6,10.3,81,38.2,.7,4.1,48.31,,19
285,합천,2021-11,8.1,16,2.4,72,43.5,.7,5,56.32,,9.3
285,합천,2021-12,2.4,9.7,-3.5,62,1.2,.9,6.4,60.72,,2.8
285,합천,2022-01,.1,7.9,-6,52,,.7,5.4,65.17,,1.3
285,합천,2022-02,1.2,8.3,-5.4,44,0,1.1,5.4,76.66,,3.3
285,합천,2022-03,9.2,16.3,2,59,64,1.1,6.4,54.11,,11.1
285,합천,2022-04,14.9,22.5,7.5,58,41.9,1.1,5.1,61.75,,19.7
285,합천,2022-05,19.5,27.2,11.4,52,2.2,1.1,4.5,69.85,,27.1
285,합천,2022-06,23.3,29,18.5,71,93.2,1.4,5.5,43.78,,28.6
285,합천,2022-07,26.7,32.1,22.4,76,129.4,.8,4.5,34.25,,31.9
285,합천,2022-08,25.6,30.1,22.1,82,201.3,.8,5.6,32.44,,28.8
285,합천,2022-09,21,26.8,16.5,76,163,.9,8.2,36.82,,25
285,합천,2022-10,14.2,21.8,8.2,72,19.5,.7,4.8,62.89,,18.3
288,밀양,2014-07,25.8,31.3,21.6,73,138.3,1.3,6.4,29.69,,29.4
288,밀양,2014-08,24.5,29.2,21.1,77,528.7,1.4,6,18.61,,26.7
288,밀양,2014-09,21.5,28.1,16.4,73,58.6,1,4.5,40.75,,25.9
288,밀양,2014-10,15.4,22.5,9.9,71,87,1.3,6,55.28,,19.2
288,밀양,2014-11,9,16.4,3,69,42.5,1,7.1,54.19,,11.6
288,밀양,2014-12,.5,7.1,-5,57,15.7,1.5,10.1,58.78,,1.7
288,밀양,2015-01,1.3,8.1,-4.5,58,23.9,1.3,8.2,60.72,,2.3
288,밀양,2015-02,2.8,9.8,-3.5,54,19.6,1.4,8.3,57.02,,4.7
288,밀양,2015-03,7.9,15.6,.2,51,55.1,1.7,8.5,65.61,,10.5
288,밀양,2015-04,13.3,20.2,6.9,64,125,1.5,7.4,38.96,,16.3
288,밀양,2015-05,19.6,27.3,12.5,59,72.9,1.4,6.7,57.22,,23.9
288,밀양,2015-06,22.3,28.1,17.4,67,45.1,1.4,5.7,31.23,,27.4
288,밀양,2015-07,25,29.9,21.2,75,221,1.5,7.6,31.76,,27.7
288,밀양,2015-08,25.8,31.2,21.6,79,134.5,1,5.3,42.08,,29.3
288,밀양,2015-09,20.8,26.5,16.2,77,95,1.2,4.9,47.46,,22.8
288,밀양,2015-10,15,23,8.8,74,45.2,.9,5.6,67.99,,16.6
288,밀양,2015-11,11.5,16.3,7.2,81,78.1,.9,6.6,31.16,,10.6
288,밀양,2015-12,5,10.9,-.2,71,35.9,1,6.8,49.66,,2.9
288,밀양,2016-01,.3,6.6,-5.1,60,33.5,1.1,8.4,52.48,,-1.8
288,밀양,2016-02,3.5,10,-2.4,54,33.7,1.3,7.6,60.58,,2.4
288,밀양,2016-03,8.9,15.4,2.8,60,93.3,1.1,5.1,53.56,,9.9
288,밀양,2016-04,14.8,21.7,8.8,65,174.6,1.2,7.8,47.89,,17.7
288,밀양,2016-05,19.6,27,12.4,60,109.5,1.3,7.8,55.56,,24.2
288,밀양,2016-06,23.4,28.5,18.9,73,103,1,4,38.42,,28.2
288,밀양,2016-07,26.9,31.9,23,78,231.4,1.1,6.3,37.77,,31.7
288,밀양,2016-08,27.5,33.9,22.9,73,47.1,1.1,6.6,58.14,,34.3
288,밀양,2016-09,22.3,26.8,18.6,82,497.3,.8,4.8,26.32,,24.7
288,밀양,2016-10,16.8,22.1,12.7,79,136.9,.7,10,33.27,,18.6
288,밀양,2016-11,8.6,15.3,2.9,69,17.2,.8,5.2,50.15,,9.5
288,밀양,2016-12,3.9,10.7,-1.8,64,90.7,1,6.4,53.53,,3.4
288,밀양,2017-01,1,8.2,-5.1,56,3.2,1.1,7.4,62.7,,.4
288,밀양,2017-02,3.3,10.3,-3.7,49,30.5,1.4,7.1,70.07,,3.5
288,밀양,2017-03,7.5,14.7,.6,56,31.9,1.1,6,56.84,,9.4
288,밀양,2017-04,14.8,22.3,7.6,61,89.4,1.2,5.7,55.62,,18
288,밀양,2017-05,19.8,27.8,12.2,59,37.1,1.1,6.5,58.44,,25.5
288,밀양,2017-06,23.2,30.6,17.3,61,53.4,1.2,5.3,52.99,,30.4
288,밀양,2017-07,28.2,33.8,24,74,51.7,1.1,5.6,31.78,,32.9
288,밀양,2017-08,27,32.8,22.3,72,120.3,1,4.7,45.05,,32.5
288,밀양,2017-09,21.3,28,15.5,70,69.8,.9,4.3,50.58,,25.5
288,밀양,2017-10,16.6,22.6,11.5,69,58.4,.9,6.9,43.62,,18.7
288,밀양,2017-11,7.6,15.7,.5,56,0,1,6.1,67.8,,9
288,밀양,2017-12,.2,7.3,-5.9,49,12.4,1.2,7.1,65.19,,.1
288,밀양,2018-01,-.7,5.7,-6.2,52,28.5,1.2,6.3,61.58,,-.9
288,밀양,2018-02,1.2,8.8,-6.1,42,25,1.2,6.9,64.02,,1.4
288,밀양,2018-03,8.8,16.1,2.1,64,122.6,1.3,6.9,56.6,,9.8
288,밀양,2018-04,14.5,21.6,7.6,60,103.9,1.4,7.1,58.99,,17.3
288,밀양,2018-05,19,25.1,13.2,67,93.5,1.3,6.4,45.6,,22.8
288,밀양,2018-06,23.1,29.1,18,68,142.6,1.1,5.3,46,,29
288,밀양,2018-07,27.8,33.3,23.4,74,145.9,.9,4.7,54.78,,33.8
288,밀양,2018-08,27.6,33.3,23.1,76,372.3,1.1,6.1,48.66,,32.7
288,밀양,2018-09,21.1,26,16.9,79,97.7,1,5.9,33.96,,23.9
288,밀양,2018-10,13.7,20.6,7.6,74,155.3,.9,6.3,63.64,,16.8
288,밀양,2018-11,7.8,15.7,1.6,74,24.5,.7,5.2,53.24,,9.3
288,밀양,2018-12,2.1,8.4,-3.2,57,25.2,1,6.4,52.08,,2.6
288,밀양,2019-01,1,8.9,-5.4,49,12.8,.9,6.1,64.43,,.7
288,밀양,2019-02,3.9,10.6,-2.1,53,34.1,1,6.6,63.15,,4.4
288,밀양,2019-03,8.8,16.1,1.8,55,40.5,1.3,7.2,65.32,,11.2
288,밀양,2019-04,12.9,19.7,6.2,59,76.4,1.1,5.8,49.91,,16.2
288,밀양,2019-05,19.4,27.6,11.5,55,48.6,1.2,5.9,66.59,,24.3
288,밀양,2019-06,22.2,28.5,17.1,69,217.6,1.1,4.8,53.24,,28.3
288,밀양,2019-07,25.4,29.6,21.9,76,201.4,1.2,5.5,34.75,,29.8
288,밀양,2019-08,26.9,32.2,22.6,79,89.9,1,4.3,50.51,,32.3
288,밀양,2019-09,22.6,27.4,18.7,80,241.7,1,8.3,36.46,,25.5
288,밀양,2019-10,16.4,22.4,10.9,72,164.3,1,6.8,50.66,,19.6
288,밀양,2019-11,9.2,16.9,2.9,68,22.1,.8,5.8,43.77,,10.8
288,밀양,2019-12,3,10.1,-2.5,61,31.7,.8,7,58.98,,2.9
288,밀양,2020-01,3.6,9.6,-1.4,63,78.2,.8,6.2,45.63,,3.2
288,밀양,2020-02,4.8,11.3,-.9,58,61.6,1,6.8,62.82,,5.8
288,밀양,2020-03,9.1,16.2,2.1,54,36.1,1.2,7.8,65.89,,11.8
288,밀양,2020-04,11.9,19.3,4.6,51,44.4,1.4,6.8,68.39,,16.5
288,밀양,2020-05,18.9,25.3,13,64,50.3,1.2,5.3,51.71,,23.7
288,밀양,2020-06,23.9,30.2,18.7,67,204.7,1.1,5.2,51.48,,29.3
288,밀양,2020-07,23.1,27,20.2,83,403.6,.9,5.6,22.19,,26.5
288,밀양,2020-08,27.8,32.5,24.2,78,197.2,1.2,5,45,,31.7
288,밀양,2020-09,21,25.9,16.7,75,236,1.2,7.6,45.25,,24.6
288,밀양,2020-10,14.6,21.8,8.7,66,13.6,.9,5.7,66.93,,19.2
288,밀양,2020-11,9.3,16.2,3.1,62,68,.9,6.3,59.45,,10.9
288,밀양,2020-12,1.2,8,-4.3,55,5.1,.9,5.9,66.11,,2.1
288,밀양,2021-01,.4,7,-5.3,55,16.6,1,8.6,59.05,,1.1
288,밀양,2021-02,4.3,11.7,-2.4,53,23.1,1.1,7,64.05,,4.7
288,밀양,2021-03,10.1,16.9,3.9,62,134.3,1.1,6.2,58.53,,12.2
288,밀양,2021-04,14,21.2,7.1,53,66.7,1.2,6.9,61.32,,18.3
288,밀양,2021-05,18.2,24.5,12.3,64,107.9,1.2,7.1,47.29,,21.7
288,밀양,2021-06,23.2,28.7,18.6,70,68.9,1,5,44.61,,26.4
288,밀양,2021-07,26.7,32.5,22.5,75,308.2,1,5.7,44.99,,30.2
288,밀양,2021-08,26.2,31.3,22.7,76,302.3,1,4.7,38.56,,28.8
288,밀양,2021-09,22.7,27.4,18.9,74,60.9,1,4.8,33.84,,24.6
288,밀양,2021-10,16.5,23.4,11.2,72,61.2,.8,4.2,62.09,,18.7
288,밀양,2021-11,8.8,17,2.5,68,49.4,.9,6.2,63.02,,8.9
288,밀양,2021-12,2.8,10,-3.1,58,3,1.2,7,66.6,,1.6
288,밀양,2022-01,1,8.4,-5,46,0,.9,6.6,60.56,,.1
288,밀양,2022-02,2.1,8.9,-4.4,38,0,1.5,6.5,76.15,,3
288,밀양,2022-03,9.6,16.5,2.8,58,58.7,1.2,6.1,54.27,,10.5
288,밀양,2022-04,15.2,22.6,8.4,55,59.6,1.3,5.2,61.1,,18.2
288,밀양,2022-05,20,27.8,12.8,48,3.3,1.3,5.8,69.32,,25.8
288,밀양,2022-06,23.7,29.3,19.2,67,232.8,1.4,5.5,44.09,,27
288,밀양,2022-07,27.5,32.7,23.4,71,112.8,1,5.1,41.56,,31.2
288,밀양,2022-08,26.7,31,23.1,74,176.6,1,6.1,32.85,,29.4
288,밀양,2022-09,22.2,27.7,17.6,69,123.6,1,9.2,45.58,,24.6
288,밀양,2022-10,15.4,22.3,9.3,65,28.7,1,5.1,64.57,,17.9
289,산청,2014-07,24.2,29,20.4,79,163.7,1.4,7,39.77,,27.8
289,산청,2014-08,23.3,27.5,20.5,84,645.7,1.3,7.3,26.43,,25.7
289,산청,2014-09,20,26.4,15.5,77,138.8,.9,4.7,50.34,,24
289,산청,2014-10,13.8,21,8.2,74,128,1,7.6,55.15,,15.7
289,산청,2014-11,8.6,15.1,3.4,66,75.8,1.5,9.2,51.53,,8.2
289,산청,2014-12,.6,5.9,-3.8,50,6.6,3,11.3,54.02,,.3
289,산청,2015-01,1.2,6.5,-3.4,51,18.9,2.4,10.2,54.74,,.6
289,산청,2015-02,2.4,8.1,-2.4,50,40,2.5,10.6,60.6,,2.7
289,산청,2015-03,7,14.4,.4,48,59.3,2.1,11.1,69.15,0,8.5
289,산청,2015-04,13,19.2,7.5,65,165.6,1.6,8.4,44.51,,14.4
289,산청,2015-05,18.7,25.5,11.8,56,96.1,1.8,8.9,65.87,,22.2
289,산청,2015-06,21.1,26.4,16.7,71,95.7,1.5,6.7,40.11,,26.9
289,산청,2015-07,24,28.7,20.5,78,426.3,1.5,7.6,41.31,,28.7
289,산청,2015-08,24.3,29.8,20.4,78,191.5,1.1,5.1,45.41,,28.9
289,산청,2015-09,19.4,25.7,14.6,75,91.6,1.1,4.8,52.78,,23
289,산청,2015-10,14.4,22.1,9,64,61,1.4,8.5,68.89,,16.5
289,산청,2015-11,10.2,14.7,6.5,73,108,1.2,8.5,30.94,,11.1
289,산청,2015-12,4,9,-.3,61,43.2,1.9,8.8,44.67,,4
289,산청,2016-01,.4,4.8,-3.6,48,31,2.6,10.2,51.46,,.6
289,산청,2016-02,2.5,8.2,-2.3,44,46.8,2.8,9.1,61.57,,2.9
289,산청,2016-03,7.7,14.6,1.4,52,75,1.7,6.5,60.76,,9.6
289,산청,2016-04,14.2,21,8.5,61,233.7,1.9,9.8,49.76,,15.9
289,산청,2016-05,18.5,25.6,11.7,59,111.2,1.9,9,61.51,,22
289,산청,2016-06,22,27,17.9,72,73.1,1.5,6.2,40.87,,26.3
289,산청,2016-07,25.6,30.7,22.1,77,217.6,1.4,5.2,40.83,,29.5
289,산청,2016-08,26.4,32.8,21.8,70,112.3,1.4,7.6,62.08,,31.8
289,산청,2016-09,20.8,25.7,17.6,82,347,.9,4.6,24.98,,23.3
289,산청,2016-10,15.5,21.1,11.7,78,190.9,1.1,8,32.14,,17.9
289,산청,2016-11,8.2,14.3,2.7,64,17.5,1.6,7.5,49.68,,8.5
289,산청,2016-12,3.2,9.1,-1.9,59,73.9,2,8.8,50.21,,2.9
289,산청,2017-01,1,7.1,-4.5,51,5.1,2.3,9.2,60.63,,.6
289,산청,2017-02,3,9.3,-2.9,48,41.1,2.8,8.2,67.79,,3
289,산청,2017-03,6.8,13.5,.6,55,42,1.9,7.4,59.75,,7.9
289,산청,2017-04,14.2,21.2,7.5,58,70.2,1.8,6.6,59.07,,16.4
289,산청,2017-05,18.7,26.3,11.6,60,34.2,1.5,6,62.3,,24.7
289,산청,2017-06,22,29.1,16.1,66,100.8,1.6,5.4,57.61,,28.8
289,산청,2017-07,26.4,31.5,22.8,82,117.2,1.1,4.9,34.88,,29.2
289,산청,2017-08,25.6,31,21.6,78,161.8,1.1,4.6,46.33,,29.9
289,산청,2017-09,19.7,26.6,14.6,78,96.9,1,5.8,51.79,,22.9
289,산청,2017-10,14.7,21.5,10.4,79,82.2,1,7.8,42.36,,16.8
289,산청,2017-11,7.1,14.8,.7,61,.8,1.8,10.4,64.56,,7.6
289,산청,2017-12,.6,6.4,-4.8,55,18.5,2.6,10.5,56.55,,.3
289,산청,2018-01,-1,4.7,-5.6,56,19,2.2,9.5,57.29,,-.4
289,산청,2018-02,.7,7.7,-5.6,46,33.5,2.2,9.8,65.09,,1.8
289,산청,2018-03,8.4,15.5,1.6,67,103.6,1.7,12.1,58.74,,9.2
289,산청,2018-04,13.6,20.4,6.9,64,147,2,10.3,56.99,,15.2
289,산청,2018-05,18.1,24.1,12.3,72,78.1,1.9,11.3,47.16,,21.9
289,산청,2018-06,22.2,28.4,17.1,73,173.6,1.5,5.9,47.74,,28.9
289,산청,2018-07,27,32.1,22.5,78,100.4,1.3,5.8,52.26,,32.8
289,산청,2018-08,26.6,32.1,22.2,80,489.7,1.3,7.1,49.25,,31.1
289,산청,2018-09,19.8,25.3,15.6,82,162.3,1.2,7.6,37.25,,21.7
289,산청,2018-10,12.8,20,7.4,73,241.2,1.6,9,54.52,,13.4
289,산청,2018-11,7.4,15.5,1.4,75,33.1,1,7.2,51.76,,7.6
289,산청,2018-12,2,8,-2.6,58,20,2.1,9.1,49.33,,1.9
289,산청,2019-01,1.4,7.9,-4,51,16.4,2.5,9.6,63.65,,.7
289,산청,2019-02,3.3,10,-2.1,53,31.1,1.9,10.9,60.6,,3.3
289,산청,2019-03,8.1,15.1,1.5,56,42.9,2.3,9.5,62.78,,8.4
289,산청,2019-04,12.6,19.3,6.3,62,116.9,1.7,8.9,49.92,,14.8
289,산청,2019-05,18.9,26.8,10.9,56,120.3,1.8,7.3,68.33,,22.8
289,산청,2019-06,21.6,28.1,16.6,77,161.5,1.3,6.1,52.01,,25.8
289,산청,2019-07,24.5,29.5,20.8,82,427.2,1.3,6.1,39.54,,27.3
289,산청,2019-08,25.8,31.2,21.7,81,104.6,1.2,5.8,47.12,,28.9
289,산청,2019-09,21.5,26.8,17.9,86,377.7,1,8,32.28,,23.8
289,산청,2019-10,15.3,21.9,10.5,78,319.1,1.2,9.6,48.29,,16.9
289,산청,2019-11,8.8,16.6,2.8,69,19.3,1.4,8.5,49.65,,9.2
289,산청,2019-12,2.4,9,-2.8,64,32.9,1.9,10.4,40.47,,1.9
289,산청,2020-01,2.9,8.5,-1.4,67,89.1,1.8,10.6,35.71,,2.5
289,산청,2020-02,4.1,10.4,-1.4,62,37.4,2.1,10.8,58.89,,4.6
289,산청,2020-03,8.1,15.1,1.4,59,29.2,2.3,14.7,63.46,,10
289,산청,2020-04,11,18,3.9,52,63.6,2.5,12.6,67.62,,15.7
289,산청,2020-05,18.2,24.2,12.6,70,71.7,2,8.5,54.34,,23.2
289,산청,2020-06,23.2,29.1,18.4,76,194.8,1.6,9.9,50.69,,28.1
289,산청,2020-07,22.5,26.3,19.6,89,658.1,1.2,5.8,18.22,,24.9
289,산청,2020-08,26.7,31.4,23.3,86,712,1.2,6.2,37.63,,29.5
289,산청,2020-09,19.5,25.1,15.6,85,228.5,1.2,14.1,32.99,,22.1
289,산청,2020-10,13.6,21,8.1,71,15.9,1.5,7.6,59.09,,16.2
289,산청,2020-11,8.4,15.2,2.8,66,31.4,2,10.6,54.07,,8.8
289,산청,2020-12,1.2,7.6,-3.9,58,5.1,2.5,11.2,55.6,,1.2
289,산청,2021-01,-.2,6.1,-5.5,62,18.9,2.2,11.6,51.36,,.1
289,산청,2021-02,3.7,11,-2.3,55,26.5,2.5,11.8,61.18,,3.8
289,산청,2021-03,9.5,16.2,3.1,65,122.4,1.8,10.6,56.04,,10.6
289,산청,2021-04,13.8,20.5,7,55,50.5,2,9.8,60.55,,17.6
289,산청,2021-05,17.2,23.7,11.2,70,123.4,2,10.1,46.1,,20.2
289,산청,2021-06,22.1,27.7,17.4,78,86.8,1.3,7.3,43.72,,25.4
289,산청,2021-07,25.8,30.9,21.9,83,205.3,1,5.6,41.07,,30.4
289,산청,2021-08,25.1,30.4,21.6,85,264.3,1.1,5.1,31.79,,29.2
289,산청,2021-09,21,25.9,17.4,86,146.1,.9,6.4,28.15,,23.6
289,산청,2021-10,14.9,22.3,9.4,79,46.6,1.1,7,56.36,,17.1
289,산청,2021-11,7.8,15.4,2.1,72,50.3,1.8,10.5,51.94,,8.1
289,산청,2021-12,2.1,8.9,-3.3,62,1.7,2.7,11.8,50.8,,2.5
289,산청,2022-01,.3,7.1,-5.2,50,0,2.1,11.5,59.53,,1.3
289,산청,2022-02,.8,6.9,-4.4,46,.1,3.3,9.8,67.44,,3
289,산청,2022-03,8.5,15.8,1.7,61,88.7,2,10.6,52.2,,10.1
289,산청,2022-04,14.4,22,7.2,61,55.9,1.5,6.3,60.5,,17.4
289,산청,2022-05,18.6,26.1,11,57,13.4,1.8,8.1,66.93,,23.7
289,산청,2022-06,22.6,28.3,17.9,77,156.9,1.6,5.6,41.95,,26.9
289,산청,2022-07,26.4,31.3,22.2,80,166.7,1.5,7.2,40.33,,29.6
289,산청,2022-08,25.3,30.1,21.8,86,232.6,1,6.8,32.2,,27.8
289,산청,2022-09,20.6,26.3,16.2,81,153.6,1.1,9.6,34.62,,22.9
289,산청,2022-10,13.8,21.3,7.7,73,28.5,1.5,13.1,61.2,,16.4
294,거제,2014-07,25.1,29.2,22.2,75,238.6,1.9,8.4,28.21,,28.4
294,거제,2014-08,24.6,27.9,22.3,76,872.2,2.2,8.3,21.17,,26.5
294,거제,2014-09,22.3,27,18.4,70,152.6,1.7,6.7,47.22,,26.4
294,거제,2014-10,17,22.3,12.8,67,176.5,1.6,6,56.48,,19.4
294,거제,2014-11,11.4,16.8,7.4,64,85.1,1.3,6.4,50.96,,10.9
294,거제,2014-12,3.2,7.9,-.9,50,18.7,2,7.3,57.34,,2.3
294,거제,2015-01,3.7,8.6,-.2,55,49.4,1.7,6.9,53.7,,2.8
294,거제,2015-02,4.7,9.5,.4,53,33.9,2,6.6,53.15,,5.1
294,거제,2015-03,8.6,14.4,3.4,52,99.3,1.9,7.2,65.92,,10.8
294,거제,2015-04,13.4,18.3,8.9,63,367.2,2.2,7.7,41.3,,16.1
294,거제,2015-05,19,24.8,13.8,57,181.5,1.9,6.4,57.18,,24.7
294,거제,2015-06,21.1,25.6,17.6,71,100.9,1.8,5.5,28.99,,26.6
294,거제,2015-07,24.2,27.9,21.6,73,266.2,2.4,10.6,33.21,,28
294,거제,2015-08,25.8,30.5,22.5,72,192,1.7,5.5,39.48,,29.5
294,거제,2015-09,21.5,26.1,17.5,69,174.7,1.6,5,46.9,,24.5
294,거제,2015-10,17,22.8,12.4,62,96,1.5,9.5,65.47,,18.5
294,거제,2015-11,12.9,17,9.6,71,150.3,1.5,6,32.39,,13.1
294,거제,2015-12,7.2,11.4,3.4,59,67,1.5,6.2,44.9,,7
294,거제,2016-01,2.8,7,-1,50,81.5,1.9,6.7,50.02,,3.5
294,거제,2016-02,5.1,10.1,.6,46,104.6,2.1,7.3,62.04,,7.1
294,거제,2016-03,9.5,14.4,5.3,57,126.7,1.8,8.2,54.99,,12.1
294,거제,2016-04,14.7,19.9,10.2,60,283.7,2,10.1,48.15,,17.7
294,거제,2016-05,19.1,24.8,14.1,73,161.2,1.9,11.3,53.29,,22.5
294,거제,2016-06,22.2,26.1,19.1,87,152.3,1.8,6,32.5,,25.6
294,거제,2016-07,26,29.7,23.3,92,319.1,2,8.1,41.9,,30.1
294,거제,2016-08,28,33,24.2,83,67.4,2,5.9,63.19,,34
294,거제,2016-09,22.9,26.6,20,90,491.7,1.4,5.8,9.13,,24.3
294,거제,2016-10,18.4,22.4,15.3,84,266.4,1.6,9.8,.4,,18.3
294,거제,2016-11,11.1,15.8,7.1,73,59.5,1.4,6.8,44.75,,10.1
294,거제,2016-12,6.8,11.6,2.5,63,148.5,1.6,8,50.74,,4.8
294,거제,2017-01,3.5,8.6,-.7,56,15.4,1.8,6.8,60.24,,2.1
294,거제,2017-02,5.2,10.5,.2,52,44.3,2.1,7.7,67.58,,4.7
294,거제,2017-03,8.7,14,3.7,59,30.5,1.8,5.6,58.87,,9.7
294,거제,2017-04,15.1,20.2,10.4,68,220.7,2.1,7.8,59.07,,16.8
294,거제,2017-05,19.6,25.3,14.4,65,43.8,2,7,65.09,,24
294,거제,2017-06,21.9,27,17.8,75,71.4,2.1,6.7,53.86,,28.4
294,거제,2017-07,27.1,30.7,24.4,91,235,2,6,37.02,,31.3
294,거제,2017-08,27.4,31.5,24.3,85,198.7,1.9,6.2,46.88,,31.2
294,거제,2017-09,22.3,27.1,18.4,80,410.5,1.5,7.5,50.51,,24.2
294,거제,2017-10,18,22.7,14.3,77,120.3,1.5,6,44.15,,18.3
294,거제,2017-11,10.6,16,5.7,63,1,1.5,6.1,63.35,,10.3
294,거제,2017-12,3.3,8.3,-1.2,50,19.5,1.8,6.3,61.63,,1.9
294,거제,2018-01,1.6,6.3,-2.2,52,41.5,1.6,5.6,57.79,,.9
294,거제,2018-02,3.6,8.7,-1,45,52,1.9,8.6,64.02,,3.5
294,거제,2018-03,9.8,15.2,4.9,73,274,2.2,6.6,56.49,,11
294,거제,2018-04,14.5,19.7,10,73,243.4,2.2,6.5,56.21,,16.6
294,거제,2018-05,18.6,23.3,14.6,79,323.8,2.1,7.7,43.65,,20.9
294,거제,2018-06,22.1,26.9,18.3,82,390.7,1.9,6.6,46.33,,26
294,거제,2018-07,27.4,32.2,23.6,85,234.1,1.9,5.8,60.7,,32.4
294,거제,2018-08,28.1,32.2,25.1,88,363.1,2.2,8.5,48.57,,31.3
294,거제,2018-09,22,25.8,18.9,87,221,1.5,6.1,34.69,,22.6
294,거제,2018-10,15.8,21.3,11.5,76,243.8,1.4,12.4,63.31,,15.9
294,거제,2018-11,11.1,16.9,6.6,72,63,1,6.7,55.98,,9.2
294,거제,2018-12,5.2,9.5,1.4,58,57.2,1.5,5.6,49.72,,3.5
294,거제,2019-01,3.9,9.3,-.4,48,17.7,1.6,5.7,60.1,,1
294,거제,2019-02,6,11.1,1.5,56,65.3,1.5,5.4,59.07,,5.2
294,거제,2019-03,10.3,15.6,5.2,61,77.9,2,6.9,65.14,,11.2
294,거제,2019-04,13.5,18.5,9,66,129.2,2,6.7,51.86,,15.9
294,거제,2019-05,19.4,25.4,13.7,62,158.1,1.9,9.8,66.27,,21.4
294,거제,2019-06,21.7,26.8,17.7,80,428,1.7,5.5,52.34,,25.3
294,거제,2019-07,25,28.3,22.7,88,512.2,2.1,8.8,33.91,,26.4
294,거제,2019-08,27.2,31.2,24,87,130.9,1.7,5.4,50.67,,30
294,거제,2019-09,23.2,27.6,20.2,89,439.3,1.6,9.6,36.77,,24.2
294,거제,2019-10,18.2,23.3,14.1,78,236.5,1.4,8.9,61.5,,17.8
294,거제,2019-11,12.3,18,7.6,71,24.2,1.4,7,56.68,,10.3
294,거제,2019-12,6,10.5,2.1,63,49.4,1.2,5,48.85,,4.5
294,거제,2020-01,5.6,9.5,2.2,65,147.6,1.3,8.8,41.5,,4.7
294,거제,2020-02,6.5,11.3,2.1,63,77.8,1.4,6,58.83,,7.3
294,거제,2020-03,10.1,14.8,5.4,62,72.1,1.9,7.2,61.71,,12.4
294,거제,2020-04,12.4,17.4,7.5,59,92.1,2,6.8,67.98,,15.7
294,거제,2020-05,17.8,22.6,14.1,74,115.9,1.9,6.5,47.7,,21.4
294,거제,2020-06,22.5,27.4,18.7,76,383.1,1.7,8.2,50.91,,28.1
294,거제,2020-07,22.3,25.4,20.2,88,673.4,1.6,6.2,18.4,,24.1
294,거제,2020-08,27.1,30.3,24.6,84,427.8,1.9,7.6,36.05,,30.7
294,거제,2020-09,21.4,25,18.3,79,400.9,1.5,10.2,37.6,,23.8
294,거제,2020-10,16.2,21.1,12.3,67,31.9,1.2,6.5,57.73,,18.6
294,거제,2020-11,11.3,15.9,7.3,64,48.5,1.3,9,52.14,,11.6
294,거제,2020-12,3.6,8,-.1,57,10.7,1.4,6.6,57.34,,3.2
294,거제,2021-01,2.9,7.2,-1.3,59,22.8,1.5,6,54.57,,3
294,거제,2021-02,6.6,11.3,2.2,58,81.4,1.7,6.2,56.87,,7.2
294,거제,2021-03,10.8,15.6,6.4,69,181.7,1.7,8.8,56.36,,12.5
294,거제,2021-04,14.3,19.7,9.4,61,138.2,1.8,7.1,60.83,,18.3
294,거제,2021-05,17.8,22.2,13.7,70,197.3,1.7,8.2,47.86,,21.4
294,거제,2021-06,21.7,25.8,18.3,77,266.1,1.6,7,47.06,,26.2
294,거제,2021-07,26.1,29.5,23.4,82,494.8,1.8,5.8,37.77,,29.9
294,거제,2021-08,25.8,29.2,23,82,503.3,1.5,10.6,35.41,,27.9
294,거제,2021-09,22.3,25.6,19.6,81,220,1.4,6.1,23.22,,23.8
294,거제,2021-10,17.4,22.4,13.5,74,11.8,1,4.9,56.19,,19.1
294,거제,2021-11,10.9,16.1,6.6,67,105.5,1.1,5.9,60.28,,10.2
294,거제,2021-12,5.3,9.6,1,59,5,1.4,7.4,59.31,,4.5
294,거제,2022-01,2.9,7.5,-1.2,51,.2,1.1,6.2,57.66,,3
294,거제,2022-02,3.3,7.8,-.9,45,,1.6,5.6,66.93,,5.3
294,거제,2022-03,10,14.9,5.3,66,144.3,1.6,6.8,48.2,,11.5
294,거제,2022-04,14.6,19.7,10,64,164.4,1.7,8.5,57.86,,18.6
294,거제,2022-05,18.8,24.2,13.8,58,.3,1.7,6.4,68.06,,26.7
